entry_id,title,authors,year,journal,volume,pages,doi,arxiv_id,keywords,publication_type,featured,citation_count,research_area,relevance_score,abstract
10.1016/j.optlastec.2025.114315,A compact dual-beam interferometer prototype for nanoradian-level wide-angle sensing,Xiaoling Liang; Hao Yan; Mengheng Li; Zhen Wang; Yurong Liang; Peng Qiu; Jinquan Liu; Zebing Zhou,2026,Optics & Laser Technology,,,10.1016/j.optlastec.2025.114315,,,journal,False,0,,0.0,
10.1140/epjc/s10052-026-15407-7,Scalar-hairy AdS black hole in the Einstein–Maxwell-scalar theory: first-order phase transition with a critical point,Hong Guo; Hang Liu; Yun Soo Myung,2025,The European Physical Journal C,,,10.1140/epjc/s10052-026-15407-7,2512.22433,,preprint,False,0,,0.0,
arxiv:2512.10917,Heterogeneous Cosmological Phase Transitions: Seeded by Domain Walls and Junctions,Yang Bai; Yifu Xu; Yiming Yang,2025,,,,,2512.10917,,preprint,False,0,science_case,0.0,
arxiv:2512.03567,Probing the Electroweak Phase Transition in the Dark Sector,Maimoona Razzaq; Nico Benincasa; Luigi Delle Rose; Luca Panizzi,2025,,,,,2512.03567,,preprint,False,0,science_case,0.0,
10.1016/j.ast.2025.111575,Measurement Methods and Experimental Study of Micro-thrust Response Time,Chao Yang; Jianwu He; Chu Zhang; Li Duan; Mingwei Chen; Qi Kang,2025,Aerospace Science and Technology,,,10.1016/j.ast.2025.111575,,,journal,False,0,,0.0,
10.1103/l9dn-5s25,Resonant DM scattering in the Galactic Center under the influence of extreme mass ratio inspirals,Takafumi Kakehi; Hidetoshi Omiya; Takuya Takahashi; Takahiro Tanaka,2025,Physical Review D,,,10.1103/l9dn-5s25,,,journal,False,0,,0.0,
10.3390/photonics12111099,Research on Variable Baseline Coherent Angle Measurement Based on Nutation Scanning,Dixiang Zeng; Xiaonan Yu; Ziqi Zhang; Peng Lin; Rui Weng; Wenfang Jiao; Shoufeng Tong,2025,Photonics,,,10.3390/photonics12111099,,,journal,False,0,instrument,0.0,
10.1016/j.actaastro.2025.11.024,Reinforcement learning-based control of the charge management system in inertial sensors,Fangchao Yang; Shixun Pei; Wei Hong,2025,Acta Astronautica,,,10.1016/j.actaastro.2025.11.024,,,journal,False,0,,0.0,
10.1007/s41114-025-00056-1,Waveform modelling for the Laser Interferometer Space Antenna,Niayesh Afshordi; Sarp Akçay; Pau Amaro Seoane; Andrea Antonelli; Josu C. Aurrekoetxea; Leor Barack; Enrico Barausse; Robert Benkel; Laura Bernard; Sebastiano Bernuzzi; Emanuele Berti; Matteo Bonetti; Béatrice Bonga; Gabriele Bozzola; Richard Brito; Alessandra Buonanno; Alejandro Cárdenas-Avendaño; Marc Casals; David F. Chernoff; Alvin J. K. Chua; Katy Clough; Marta Colleoni; Geoffrey Compère; Mekhi Dhesi; Adrien Druart; Leanne Durkan; Guillaume Faye; Deborah Ferguson; Scott E. Field; William E. Gabella; Juan García-Bellido; Miguel Gracia-Linares; Davide Gerosa; Stephen R. Green; Maria Haney; Mark Hannam; Anna Heffernan; Tanja Hinderer; Thomas Helfer; Scott A. Hughes; Sascha Husa; Soichiro Isoyama; Michael L. Katz; Chris Kavanagh; Gaurav Khanna; Lawrence E. Kidder; Valeriya Korol; Lorenzo Küchler; Pablo Laguna; François Larrouturou; Alexandre Le Tiec; Benjamin Leather; Eugene A. Lim; Hyun Lim; Tyson B. Littenberg; Oliver Long; Carlos O. Lousto; Geoffrey Lovelace; Georgios Lukes-Gerakopoulos; Philip Lynch; Rodrigo P. Macedo; Charalampos Markakis; Elisa Maggio; Ilya Mandel; Andrea Maselli; Josh Mathews; Pierre Mourier; David Neilsen; Alessandro Nagar; David A. Nichols; J. Novak; Maria Okounkova; Richard O’Shaughnessy; Naritaka Oshita; Conor O’Toole; Zhen Pan; Paolo Pani; George Pappas; Vasileios Paschalidis; Harald P. Pfeiffer; Lorenzo Pompili; Adam Pound; Geraint Pratten; Hannes R. Rüter; Milton Ruiz; Zeyd Sam; Laura Sberna; Stuart L. Shapiro; Deirdre M. Shoemaker; Carlos F. Sopuerta; Andrew Spiers; Hari Sundar; Nicola Tamanini; Jonathan E. Thompson; Alexandre Toubiana; Antonios Tsokaros; Samuel D. Upton; Maarten van de Meent; Daniele Vernieri; Jeremy M. Wachter; Niels Warburton; Barry Wardell; Helvi Witek; Vojtěch Witzany; Huan Yang; Miguel Zilhão; Ange Albertini; K. G. Arun; Miguel Bezares; Alexander Bonilla; Christian Chapman-Bird; Bradley Cownden; Kevin Cunningham; Chris Devitt; Sam R Dolan; Francisco Duque; Conor Dyson; Chris L. Fryer; Jonathan R. Gair; Bruno Giacomazzo; Priti Gupta; Wenbiao Han; Roland Haas; Eric W. Hirschmann; E. Huerta; Philippe Jetzer; Bernard Kelly; Mohammed Khalil; Jack Lewis; Nicole Lloyd-Ronning; Sylvain Marsat; Germano Nardini; Jakob Neef; Adrian Ottewill; Christiana Pantelidou; Gabriel Andres Piovano; Jaime Redondo-Yuste; Laura Sagunski; Leo C. Stein; Viktor Skoupý; Ulrich Sperhake; Lorenzo Speri; Thomas F. M. Spieksma; Chris Stevens; David Trestini; Alex Vañó-Viñuales,2025,Living Reviews in Relativity,,,10.1007/s41114-025-00056-1,,,journal,False,0,instrument,0.0,
10.1103/grjg-5k5w,Mass and spin coevolution of black holes inspiralling through dark matter,Theophanes K. Karydas; Rodrigo Vicente; Gianfranco Bertone,2025,Physical Review D,,,10.1103/grjg-5k5w,2510.13604,,preprint,False,0,mission_design,0.0,
arxiv:2510.10667,Enhancing Phase Transition Calculations with Fitting and Neural Network,Ligong Bian; Hongxin Wang; Yang Xiao; Ji-Chong Yang; Ji-Chong Yang; Yanglinxi Zhang,2025,,,,,2510.10667,,preprint,False,0,,0.0,
10.1103/g4rd-18f8,Quasinormal mode families: Classification and competition,Zhen-Hao Yang; Liang-Bi Wu; Xiao-Mei Kuang; Wei-Liang Qian,2025,Physical Review D,,,10.1103/g4rd-18f8,2510.02033,,preprint,False,0,,0.0,
10.1140/epjc/s10052-026-15479-5,Quasibound states and superradiant instability of black hole in analog gravity,Hang Liu; Hong Guo,2025,The European Physical Journal C,,,10.1140/epjc/s10052-026-15479-5,2509.23934,,preprint,False,0,,0.0,
10.3390/universe12010005,Spectral Instability in Modified Pöschl–Teller Effective Potential Triggered by Deterministic and Random Perturbations,Shuifa Shen; Guan-Ru Li; Ramin G. Daghigh; Jodin C. Morey; Michael D. Green; Wei‐Liang Qian; Rui-hong Yue,2025,Universe,,,10.3390/universe12010005,2509.23372,,preprint,False,0,,0.0,
10.1140/epjc/s10052-025-15096-8,Non-linearly scalarized supermassive black holes,Shoupan Liu; Yunqi Liu; Yan Peng; Cheng-Yong Zhang,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-15096-8,2509.17892,,preprint,False,0,,0.0,
10.1142/s0217732325502311,Exact quasinormal modes in Grumiller spacetime,Li-Qin Mi; Zhong-Heng Li,2025,Modern Physics Letters A,,,10.1142/s0217732325502311,2509.16991,,preprint,False,0,science_case,0.0,
10.1103/xrs3-82cb,Numerical computation of electromagnetically sourced nonlinear tails,Zhen-Tao He; Jia Du; Jiageng Jiao; Caiying Shao; Junxi Shi; Yu Tian; Hongbao Zhang,2025,Physical Review D,,,10.1103/xrs3-82cb,2508.20499,,preprint,False,0,,0.0,
10.1007/s11433-025-2876-0,Theoretical foundations of the general standard model: A unified framework for particle physics and cosmology,Yue-Liang Wu,2025,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-025-2876-0,2508.20128,,preprint,False,0,science_case,0.0,
10.1109/JSEN.2025.3587823,Investigation of Charge Control Methods for Disturbances and Parameter Uncertainty in Inertial Sensor Charge Management System,Fangchao Yang; Yujie Zhao; Wei Hong,2025,IEEE Sensors Journal,,,10.1109/JSEN.2025.3587823,,,journal,False,0,,0.0,
arxiv:2508.07381,Rescattering of non-minimal coupling scalar particles during inflation,Zhe Yu; Xunliang Yang; Yungui Gong,2025,,,,,2508.07381,,preprint,False,0,,0.0,
10.3847/1538-4357/ae4102,GW231123: Likely a Product of Successive Mergers from ∼10 Stellar-mass Black Holes,Y. Li 李; S. Tang 唐; Ling-Qin 灵钦 Xue 薛; Y. Fan 范,2025,The Astrophysical Journal,,,10.3847/1538-4357/ae4102,2507.17551,,preprint,False,0,mission_design,0.0,
arxiv:2507.15363,A New High-Performing Method for Solving the Homogeneous Teukolsky Equation,Ye Jiang; Wen-Biao Han,2025,,,,,2507.15363,,preprint,False,0,source_modeling,0.0,
10.1103/h3fy-fyrx,Smooth binary evolution from wide resonances in boson clouds,Giovanni Maria Tomaselli,2025,Physical Review D,,,10.1103/h3fy-fyrx,2507.15110,,preprint,False,0,mission_design,0.0,
10.1016/j.asr.2025.07.046,Finite-time prescribed performance control for the test mass release phase based on twistors,Yu Zhang; Yuan Liu; Wenjian Tao; Hui Wang; Daixin Wang,2025,Advances in Space Research,,,10.1016/j.asr.2025.07.046,,,journal,False,0,,0.0,
arxiv:2506.12589,Implications of DESI for Dark Matter&Cosmic Birefringence,Basabendu Barman; Sudhakantha Girmohanta,2025,,,,,2506.12589,,preprint,False,0,science_case,0.0,
10.1007/s41114-025-00057-0,Fundamental physics opportunities with the next-generation Event Horizon Telescope,Dimitry Ayzenberg; Lindy Blackburn; Richard Brito; Silke Britzen; Avery E. Broderick; Raúl Carballo-Rubio; Vitor Cardoso; Andrew Chael; Koushik Chatterjee; Yifan Chen; Pedro V. P. Cunha; Hooman Davoudiasl; Peter B. Denton; Sheperd S. Doeleman; Astrid Eichhorn; Marshall Eubanks; Yun Fang; Arianna Foschi; Christian M. Fromm; Peter Galison; Sushant G. Ghosh; Roman Gold; Leonid I. Gurvits; Shahar Hadar; Aaron Held; Janice Houston; Yichao Hu; Michael D. Johnson; Prashant Kocherlakota; Priyamvada Natarajan; Héctor Olivares; Daniel Palumbo; Dominic W. Pesce; Surjeet Rajendran; Rittick Roy; Saurabh; Lijing Shao; Shammi Tahura; Aditya Tamar; Paul Tiede; Frédéric H. Vincent; Luca Visinelli; Zhiren Wang; Maciek Wielgus; Xiao Xue; Kadri Yakut; Huan Yang; Ziri Younsi,2025,Living Reviews in Relativity,,,10.1007/s41114-025-00057-0,,,journal,False,0,science_case,0.0,
10.1063/5.0268490,Metasurface-enabled achromatic high-precision optical displacement sensor,Zhouxin Liang; Xin Gu; Jiaqi Li; Lixun Wu; Zhaoxiang Zhu; Shuqing Lin; Yuhang Lin; Yujie Chen,2025,APL Photonics,,,10.1063/5.0268490,,,journal,False,0,instrument,0.0,
10.1140/epjc/s10052-025-14280-0,"Testing of QPOs, particle dynamics, emission energy and thermal fluctuation around a regular hairy black hole",Asifa Ashraf; Allah Ditta; Tayyab Naseer; S. Maurya; Saibal Ray; Phongpichit Channuie; Farruh Atamurotov,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14280-0,,,journal,False,0,mission_design,0.0,
10.1103/z9jr-qxc7,Generic effective sources for first-order in mass-ratio gravitational self-force calculations in Schwarzschild spacetime,Chao Zhang; Rong-gen Cai; Guoyang Fu; Yungui Gong; Xuchen Lu; Wenting Zhou,2025,Physical Review D,,,10.1103/z9jr-qxc7,2505.19732,,preprint,False,0,mission_design,0.0,
10.1103/lzqc-xr4c,Probing self-interacting dark matter via gravitational-wave background from eccentric supermassive black hole mergers,Mu Chen; Yong Tang,2025,Physical Review D,,,10.1103/lzqc-xr4c,2505.09219,,preprint,False,0,mission_design,0.0,
10.1140/epjc/s10052-025-14872-w,Quantum corrected geodesic motion in polymer Kerr-like spacetime,Zhiyang Guo; Chen Lan; Yan Liu,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14872-w,2505.00437,,preprint,False,0,mission_design,0.0,
10.1140/epjc/s10052-025-14235-5,"Circular motion, QPOs testing, emission energy and thermal fluctuations around a non-singular hairy Bardeen black hole",G. Mustafa; Allah Ditta; Tayyab Naseer; S. Maurya; Phongpichit Channuie; Awad A. Ibraheem; Farruh Atamurotov,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14235-5,,,journal,False,0,mission_design,0.0,
10.1103/physrevd.111.084065,Universal calculation approach of overlap reduction function for pulsar timing array and laser interferometer detector,Yu Hu; Panpan Wang; Yujie Tan; Chenggang Shao,2025,Physical Review D,,,10.1103/physrevd.111.084065,,,journal,False,0,instrument,0.0,
10.1103/physrevd.111.084046,Effects of data gaps on ringdown signals with space-based joint observations,Junxi Shi; Jiageng Jiao; Jingqi Lai; ZhiXiang Li; Caiying Shao; Yu Tian,2025,Physical Review D,,,10.1103/physrevd.111.084046,,,journal,False,0,,0.0,
10.1103/physrevd.111.082004,Tilt-to-length coupling coefficients estimation and noise subtraction using a marginalization likelihood function,Hao-Kang Chen; Panpan Wang; Chenggang Shao,2025,Physical Review D,,,10.1103/physrevd.111.082004,,,journal,False,0,data_analysis,0.0,
10.1103/physrevd.111.064056,Instrumental noise estimation algorithm based on time-delay interferometry combinations,Xin-Lei Zhao; Panpan Wang; Chenggang Shao,2025,Physical Review D,,,10.1103/physrevd.111.064056,,,journal,False,0,instrument,0.0,
10.1140/epjc/s10052-025-14567-2,Rotating scalarized supermassive black holes,Shoupan Liu; Yunqi Liu; Yan Peng; Cheng-Yong Zhang,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14567-2,2503.13267,,preprint,False,0,,0.0,
10.3390/aerospace12030210,Thrust Measurement of an Integrated Multi-Sensor Micro-Newton Cold Gas Thruster,Songcai Lu; Yong Gao; H. Tú; Xudong Wang; Xinju Fu; Gang Meng; Jun Long; Xuhui Liu; Yong Li,2025,Aerospace,,,10.3390/aerospace12030210,,,journal,False,0,mission_design,0.0,
10.1103/3dwl-gg8g,Massive vector field perturbations in the Schwarzschild spacetime from supersymmetric gauge theory,Xian-Hui Ge; Masataka Matsumoto; Kilar Zhang,2025,Physical Review D,,,10.1103/3dwl-gg8g,2502.15627,,preprint,False,0,,0.0,
10.1007/JHEP05(2025)179,On the phenomenological implications of a Pati-Salam model spontaneously broken by Higgs fields in fundamental representations,George K. Leontaris; Ruiwen Ouyang; Ye-Ling Zhou,2025,Journal of High Energy Physics,,,10.1007/JHEP05(2025)179,2502.15614,,preprint,False,0,,0.0,
10.1016/j.physletb.2025.139741,Massive particles tunneling from quantum Oppenheimer-Snyder black holes and black hole entropy,Hongwei Tan; Kui Xiao,2025,Physics Letters B,,,10.1016/j.physletb.2025.139741,2502.05910,,preprint,False,0,mission_design,0.0,
10.1103/physrevd.111.044016,Rapid eccentric spin-aligned binary black hole waveform generation based on deep learning,Ruijun Shi; Yue Zhou; Tianyu Zhao; Zun Wang; Zhixiang Ren; Zhoujian Cao,2025,Physical Review D,,,10.1103/physrevd.111.044016,,,journal,False,0,source_modeling,0.0,
10.1016/j.sna.2024.116085,A 20-meter prototype laser interferometer for intersatellite simulation: Methods of reducing laser frequency noise,Jianguo Peng; Yuanze Jiang; Wenfeng Qiu; Yujie Feng; Qi Xia; Xiang Lin; Liuyang Chen; Yi Shi; Junhui Wu; Zhilin Xu; Hao Yan; Yurong Liang,2025,Sensors and Actuators A: Physical,,,10.1016/j.sna.2024.116085,,,journal,False,0,instrument,0.0,
10.3390/rs17030353,Revisiting GRACE Follow-On KBR Antenna Phase Center Calibration by Addressing Multipath Noise,Hao‐si Li; Peng Xu; He Tang; Shuang-qing Yi,2025,Remote Sensing,,,10.3390/rs17030353,,,journal,False,0,instrument,0.0,
10.1103/physrevd.111.024047,Universality of instability in the fundamental quasinormal modes of black holes,Wei‐Liang Qian; Guan-Ru Li; Ramin G. Daghigh; Stefan Randow; Rui-hong Yue,2025,Physical Review D,,,10.1103/physrevd.111.024047,,,journal,False,0,,0.0,
10.3847/1538-4357/adfa1d,Rigorous Analytic Solution to the Gravitational-wave Overlapping Event Rates,Ziming Wang; Zexin Hu; Lijing Shao,2025,The Astrophysical Journal,,,10.3847/1538-4357/adfa1d,2501.05218,,preprint,False,0,data_analysis,0.0,
10.1016/j.paerosci.2023.100900,Recent innovations to advance space electric propulsion technologies,Igor Levchenko; Dan M. Goebel; Daniela Pedrini; Riccardo Albertoni; Oleg Baranov; Igal Kronhaus; Dan Lev; Mitchell L. R. Walker; Shuyan Xu; Kateryna Bazaka,2025,Progress in Aerospace Sciences,,,10.1016/j.paerosci.2023.100900,,,journal,False,0,,0.0,
10.1007/s41114-024-00055-8,Applications of machine learning in gravitational-wave research with current interferometric detectors,Elena Cuoco; Marco Cavaglià; Ik Siong Heng; David Keitel; Christopher Messenger,2024,Living Reviews in Relativity,,,10.1007/s41114-024-00055-8,2412.15046,,preprint,False,0,data_analysis,0.0,
10.1142/S0218271825400103,"Reflections on ""Can AI Understand Our Universe?""",Yu Wang,2024,International Journal of Modern Physics D,,,10.1142/S0218271825400103,2501.17507,,preprint,False,0,,0.0,
10.1007/s10714-024-03332-7,Tests of general relativity with future detectors,Emanuele Berti,2024,General Relativity and Gravitation,,,10.1007/s10714-024-03332-7,,,journal,False,0,,0.0,
10.1088/1674-1137/adabd0,Black hole tunneling in loop quantum gravity,Hongwei Tan; Rong-zhen Guo; Jingyi Zhang,2024,Chinese Physics C,,,10.1088/1674-1137/adabd0,2411.18116,,preprint,False,0,mission_design,0.0,
10.1103/PhysRevD.111.104002,One-stop strategy to search for long-duration gravitational-wave signals,Rodrigo Tenorio; Joan-René Mérou; Alicia M. Sintes,2024,Physical Review D,,,10.1103/PhysRevD.111.104002,2411.18370,,preprint,False,0,,0.0,
10.1002/asna.20240117,Green's Function Approach for Late‐Time Tail and Echoes in Damour–Solodukhin Type Wormholes,Wei‐Liang Qian; Qiyuan Pan; Guan-Ru Li; Hong Guo; Kai Lin; Rui-hong Yue,2024,Astronomische Nachrichten,,,10.1002/asna.20240117,,,journal,False,0,source_modeling,0.0,
10.1007/s11433-024-2635-4,Quantum frontiers in high energy physics,Yaquan Fang; Christina Gao; Ying-Ying Li; Jing Shu; Yusheng Wu; Hongxi Xing; Bin Xu; Lailin Xu; Chen Zhou,2024,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-024-2635-4,2411.11294,,preprint,False,0,data_analysis,0.0,
10.1016/j.physletb.2025.139689,Gravitization equation and zero energy momentum tensor theorem with cancellation law in gravitational quantum field theory,Yue-Liang Wu,2024,Physics Letters B,,,10.1016/j.physletb.2025.139689,2411.15166,,preprint,False,0,,0.0,
10.1016/j.actaastro.2024.11.043,Traceability and suppression of performance degradation of a miniature microwave ion thruster,Demai Zeng; Ming Zeng; Hong Li; Daren Yu,2024,Acta Astronautica,,,10.1016/j.actaastro.2024.11.043,,,journal,False,0,,0.0,
10.1109/ICSMD64214.2024.10920511,U-Net-Based Contrastive Blind Denoising Method for Micro-Thrust Measurement Signal,Xingyu Chen; Liye Zhao; Jiawen Xu; Zhengyu Li; Mingming Han; Zhuoping Dai,2024,"2024 International Conference on Sensing, Measurement &amp; Data Analytics in the era of Artificial Intelligence (ICSMD)",,,10.1109/ICSMD64214.2024.10920511,,,journal,False,0,data_analysis,0.0,
